Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bermuda,BMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,100.8116302,,113.2434998,,,,97.15908813,97.03556824,97.40467072,97.17172241,97.54097748,97.41773987,,,,99.3117218,98.3706665,97.21005249,96.80600739,98.06266022,101.1463394,,,,,,
Bolivia,BOL,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.7126465,107.4468613,107.5949402,108.48703,110.4940796,112.9630127,114.1148529,115.3264008,116.3243103,118.3021774,118.2212219,117.2415237,117.8200378,116.0453796,115.4166489,114.8131638,113.2795715,112.3887634,111.0084991,107.1725998,104.5204391,100.6868896,98.28176117,97.01457214,95.90289307,95.90843964,96.55513,97.52735901,98.15091705,98.52799225,98.84809875,
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,165.6453857,,150.785553,146.8277893,140.5444946,133.6963043,133.2621613,,128.1797943,132.0552063,131.1651611,,106.9850616,104.7822266,109.945137,110.3164597,109.1521835,108.757843,109.8085098,108.623291,107.4074707,105.4981995,
Barbados,BRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.4669189,,106.2866287,,,,,,,102.2181931,100.6538925,99.27465057,96.76538849,96.64907074,94.95597839,96.12875366,98.2460022,99.64701843,101.1689224,100.4597092,99.5956192,98.28398895,,,95.19335175,95.91723633,97.28296661,97.76967621,99.35134888,100.3379135,99.65300751,98.32740021
Brunei Darussalam,BRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,111.0943069,111.4716415,113.4730988,114.804863,113.8679123,112.5464706,110.3479691,112.4637527,111.844101,110.1819077,107.3191299,107.7133484,110.6532669,111.04673,110.6296997,110.3037262,109.6869583,107.6224136,106.9230423,106.5421677,106.1331558,105.9343872,106.1110306,105.4932098,105.5275497,107.122818,104.8577118,102.9739227,100.0994949,98.31386566,
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,51.3915596,50.63327026,55.74013901,58.60168839,62.55360031,66.38707733,69.55832672,71.38594818,73.23358917,76.17700958,78.63001251,81.08416748,84.15406036,87.92790222,91.05957794,94.55560303,97.91548157,100.9437866,105.1542435,108.214447,110.8769836,111.9010315,106.9431076,105.4768219,104.2337646,102.6606827,101.334137,100.7180252,99.54376984,105.8116913,105.7249908
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.0342636,113.4506531,111.6616516,111.0820618,111.2870178,110.4230118,111.3063889,111.7317886,110.5444794,110.2667084,110.428421,111.4173203,111.5221786,111.3464279,110.886879,111.1485901,111.4676895,109.8346481,108.4972076,108.2003632,106.8119202,105.6734695,105.0808487,105.001442,103.7176437,103.2383881,,103.8714828,,,,99.01898956
Central African Republic,CAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,72.77172852,67.10072327,58.58322906,,,,,,,,,77.83853912,68.23957062,67.35006714,57.62015915,63.89601135,63.46092987,72.96401978,83.78250122,85.08270264,87.33161163,87.67289734,87.80935669,,,,102.018898,128.0936279,,,,
Canada,CAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.2817764,104.4418411,103.6741486,102.6970978,101.9000397,101.8100815,102.8130798,,99.82164001,100.2574692,100.7887726,,,,98.47679901,97.36457062,98.88063049,98.96647644,98.01331329,99.00879669,98.64160156,98.1893692,99.51828003,100.3407135,101.5366592,102.4850769,101.0238724,100.9436798,101.501091,100.9897537,101.8486176,
Central Europe and the Baltics,CEB,"School enrollment, primary (% gross)",SE.PRM.ENRR,94.88114166,94.29099274,95.34388733,96.46871948,97.33351135,97.55953217,98.09114838,98.85273743,99.52667236,98.98352051,99.05145264,99.340271,99.10986328,99.0512085,99.45536041,98.89888763,98.54451752,98.7724762,98.37071228,98.82006836,99.07393646,98.93132019,99.67292786,99.05349731,98.3483429,97.59906006,96.91124725,96.47176361,95.26242828,95.28640747,90.69947815,
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,89.66365051,90.98531342,91.2620697,95.60694122,94.55490875,96.06027985,98.10584259,,105.4125824,105.8800735,106.6896515,105.618721,104.6274796,104.018158,103.3386993,102.3071823,101.9868469,102.1081085,102.5406799,102.8344421,102.8494568,103.1139221,103.153717,103.6014786,103.4874268,104.1841965,104.6291122,105.1906815,105.4764709,105.7872772,106.1604385,
Channel Islands,CHI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.6298904,103.04319,100.4115982,100.6024704,,,100.3041077,78.36396027,103.0090332,103.7698669,103.0135117,,100.8430481,99.72118378,104.1549988,104.5610809,105.4123535,106.7814789,107.5443497,106.5049591,103.7504807,103.4072495,103.2480698,101.4587402,100.9414597,100.6848373,100.9782562,101.4301605,102.1792221,102.3705368,101.4832611,
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,127.5487823,124.3763809,121.7244873,118.3772278,114.9444885,111.7638168,108.0741577,105.5070877,105.769371,,,112.3415909,,,,,100.9932785,100.7070465,100.7424393,100.0061035,98.96421814,99.04701996,99.79109955,99.56459808,95.7964325,96.31860352,97.96192169,99.40480804,100.2227478,101.9257202,103.1739578,104.1232605
Cote d'Ivoire,CIV,"School enrollment, primary (% gross)",SE.PRM.ENRR,71.74420166,70.15789032,69.4382019,68.00031281,70.01078033,70.55156708,71.0151825,71.84345245,72.57141876,74.57289124,73.91165161,76.12586975,76.47013092,71.86367035,,,68.51096344,68.98220062,72.73876953,71.83100128,,79.69288635,82.73464203,83.99137878,86.80014038,90.65904236,95.88668823,98.3680191,99.79975128,100.3153381,100.4579315,98.18887329
Cameroon,CMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.87776184,96.26161194,90.41085815,,83.48693085,81.28502655,74.67913818,78.20269012,80.35401154,82.84075928,85.20452118,100.8117294,100.8028183,100.92099,105.4128723,103.4494476,102.3047638,104.2417526,104.3504791,106.266861,108.1326599,107.2281418,111.6661911,,113.2790298,116.2104416,116.1173019,110.3206787,103.4021225,105.7478409,,
"Congo, Dem. Rep.",COD,"School enrollment, primary (% gross)",SE.PRM.ENRR,61.77510834,79.62924194,77.51647186,78.32215118,76.25872803,80.66085815,,,65.7621994,53.37403107,,,66.96289063,,,,,93.10951233,101.4436188,100.490921,99.99916077,101.1622391,105.4910507,106.5535507,110.176651,107.9770813,,,118.45961,,123.8920975,
"Congo, Rep.",COG,"School enrollment, primary (% gross)",SE.PRM.ENRR,124.0142212,122.3526306,119.7534332,122.2353973,118.4555893,119.0194702,111.9534378,110.0975418,92.27097321,58.35105896,86.47666168,101.2436066,103.5903015,97.9595108,109.313652,108.5212097,108.7347717,106.163147,103.7749023,107.3627777,109.160202,109.2318726,106.6400604,104.0020676,106.8247986,110.5547867,,,93.69561005,,,
Colombia,COL,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.5102997,108.0157471,112.3544006,113.2647476,113.6806793,113.9945679,118.5603333,,120.8489838,119.6371078,119.3839417,116.2485733,117.1530533,,119.5810089,121.526619,122.4302368,123.1524734,123.645752,124.5789108,120.3232117,117.6694717,114.9600525,116.2692108,114.5444183,115.2318878,116.2337036,114.9832687,114.5266571,114.0009918,112.6757736,
Comoros,COM,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.05364227,102.4651108,106.7125092,100.3861694,102.1818237,,97.11476898,,101.0447311,92.94510651,103.1900024,,111.9913177,110.3323517,108.1850891,,,103.9731827,108.641243,,,108.0246506,,107.0317917,104.9748917,,94.53631592,99.44759369,99.50662994,,,
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,126.1749573,125.8093567,,,124.3565292,,,,124.4433899,122.9770279,120.1232224,117.9563293,116.8551178,115.3991699,113.9930573,114.2273102,115.9219284,116.0254364,115.3738022,113.3897629,111.1121521,109.0176315,107.9075775,108.1929321,107.4293137,105.4968414,103.9074707,103.2829208,104.0279694,100.8880692,,
Costa Rica,CRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.3110733,102.5967407,103.6968079,103.9633789,103.7501373,103.8718567,104.1965714,104.1383896,104.2797775,112.0881195,109.1044235,109.8127213,109.2016068,,113.8143311,111.8618469,114.1232605,113.6890335,115.3518066,116.9517517,116.8993683,115.8881912,114.669548,112.3201904,111.7728577,111.2979507,111.7611389,110.8334732,113.2942886,116.1822891,115.0053177,106.6634216
Caribbean small states,CSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.3922806,102.4354782,102.390007,102.3228378,103.1359024,102.8952332,102.7208405,102.9823227,102.6700592,101.5147018,101.8499908,100.4975128,99.02646637,99.11730957,100.1278076,99.49185944,98.79904175,97.8755188,100.0007401,100.0745163,98.97624969,100.0812302,100.3822784,100.2685089,99.54081726,99.78897095,99.23506165,99.08181763,98.60253906,96.55419159,93.72857666,
Cuba,CUB,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.10183716,97.5667038,99.28588104,99.78579712,101.4043579,100.8718185,104.5308838,104.0586777,102.0289001,102.4612274,102.6397705,102.981163,103.6112518,101.8320923,101.6944733,101.1121826,100.3399811,99.71524048,99.38471985,100.8234406,101.4597702,101.4262009,100.8270111,99.1319809,100.0399704,99.48757935,99.56202698,100.4601517,101.9045486,102.8671417,103.1725616,101.3899384
Curacao,CUW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,149.0649719,143.9822388,160.9963531,139.0849915,140.436142,140.5984955,142.2927399,141.3034821,138.6894684,103.7994995,129.5541992
Cayman Islands,CYM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,105.1073532,102.8443069,99.27272797,95.38912964,,87.54884338,85.15112305,91.24703217,96.6866684,95.89321899,,,93.65451813,91.84696198,87.52493286,88.20346069,90.51961517,87.94252014,86.0045166,87.62740326,,,
Cyprus,CYP,"School enrollment, primary (% gross)",SE.PRM.ENRR,82.37229156,81.97109985,80.46820068,101.0988083,100.7716217,99.88453674,99.78395081,99.79351044,,97.4384613,96.73135376,96.64961243,97.77345276,97.61051178,97.74523163,100.8579483,102.3869095,102.4738388,103.3517075,105.3647614,101.6243286,101.2005386,100.1753464,99.76197815,99.15271759,99.30011749,98.54550934,99.3066864,99.79544067,100.4776993,100.7351608,
Czechia,CZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.19965363,96.33416748,100.708519,102.6716995,105.5338364,104.5857162,104.2376633,101.7880707,103.0903091,103.0338211,103.3358078,103.4155884,101.5521011,99.02735138,98.59606171,99.21469879,99.99620056,103.1852722,105.734848,105.9728622,103.8044205,100.7608566,99.36768341,98.74181366,98.66822815,99.51667786,100.2088776,100.67099,100.5089874,100.296669,99.98915863,
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,101.6776276,99.15634918,100.8363113,100.4278183,101.3761215,102.579689,104.0552063,105.474678,105.2650375,105.3171082,104.3607635,102.5475006,102.098381,102.8830032,103.1063766,104.2132568,104.7863388,104.0239792,103.3964233,102.9958801,102.4665604,101.6141968,100.8382492,100.5386429,101.66745,102.6775589,104.0223618,103.8945618,102.5161819,101.0990601,
Djibouti,DJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,33.29795837,32.8331604,34.09204865,30.95237923,32.71612167,33.6600914,33.52957153,32.83760071,32.20048904,32.53599167,32.49771881,36.46623993,38.3257103,40.16493988,42.13890839,43.61315155,45.97518921,48.95087051,58.85699081,58.68320084,,66.50891113,69.41964722,69.42003632,70.98679352,70.13204193,69.38295746,69.59623718,70.29769135,75.28794098,73.84848785,73.22975922
Dominica,DMA,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.5401688,112.2224197,113.0175323,126.8087234,134.3321075,138.5907135,,,,123.5915909,114.0449371,105.6670074,100.0637665,95.57749176,92.0981369,91.47368622,90.79055023,92.79579163,94.82212067,98.46871948,102.7395477,108.3189087,114.0296783,114.6968613,116.0983734,116.1912079,114.7266235,113.4413757,,100.3757629,102.2990417,102.4862289
Denmark,DNK,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.68508148,98.25418091,97.43151093,98.56620026,100.3246689,100.4029922,100.644783,,101.5851135,101.3347931,101.4274368,101.3616562,103.3226089,,100.7323303,98.73159027,99.30143738,100.0146713,99.61479187,99.56536865,99.58200836,100.7806702,101.3565598,101.5455627,101.2942276,101.4564438,101.8048325,101.2680893,100.5239105,100.2676697,100.1239777,
Dominican Republic,DOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,100.2086868,100.6276779,102.4808121,101.4930573,99.21047974,102.8682404,101.9224701,109.4293289,112.5798111,115.8456726,,118.1388702,115.8429718,107.8768082,108.3769226,103.6323624,113.7290497,109.5305405,111.8576965,110.5022202,109.8604507,107.9562912,109.1145935,107.5581589,111.4053574,110.2987518,107.7998123,105.6986465,112.2282104,105.7213516,96.67398834
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.59343719,94.44809723,96.4796524,96.787323,97.42166901,97.44246674,98.5931015,99.74812317,100.9060822,102.752327,105.1649094,104.021698,105.1424713,105.9267502,106.893898,107.5860977,108.1565704,109.5317078,109.2309723,112.3589706,115.3375778,116.5679092,118.0795898,119.5393219,118.5028076,115.8778381,113.8302002,111.7644806,109.8828201,108.8458481,111.2811508,
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary (% gross)",SE.PRM.ENRR,119.2681427,117.3942566,115.7759705,113.8518677,111.8695068,109.6845474,107.4355927,105.7722626,105.973999,106.4419174,108.1187668,109.9060364,108.4389725,106.9943237,105.6098328,104.0013199,101.9178696,102.2858124,102.2732697,102.1481171,101.8983765,102.2132416,102.9150314,102.5592194,100.4236221,100.6740417,101.5244522,102.1744995,102.3574905,103.3828506,104.1453934,
Early-demographic dividend,EAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.56215668,93.72093964,93.63284302,94.18106079,94.92389679,94.60169983,95.13749695,94.99616241,95.04946136,95.51625061,96.41706085,96.71730042,97.43273926,100.5816193,101.7174988,102.9787064,103.7022476,105.4737091,105.8166122,105.8355484,106.1325989,106.2435303,106.9932098,107.3104172,106.1529922,106.3796921,108.8454437,107.8516998,102.0650864,102.007782,102.9950104,
East Asia & Pacific,EAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,117.6720886,115.9536972,114.4822235,112.7346115,110.9826584,108.9813919,106.9167404,105.3503418,105.5452118,105.9708099,107.4897003,109.0846329,107.7076187,106.3890915,105.1708527,103.7104874,101.8074112,102.1987991,102.1939011,102.0697937,101.8429031,102.1432724,102.7870789,102.4333191,100.4266281,100.598259,101.3411407,101.9290466,102.1199417,103.1011505,103.7741165,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.7044601,108.4384689,107.7794571,106.6593704,105.5203018,104.5702515,103.6162186,102.8990707,103.1370621,103.2269592,102.9768906,105.0512466,107.3408127,105.1218796,102.6771469,100.0377197,99.14246368,99.34922791,99.76728821,99.36852264,99.98712158,100.4789505,100.0882568,102.5123596,101.9244614,100.297081,100.5586014,98.93792725,99.75308228,99.89293671,99.12667847,
Europe & Central Asia,ECS,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.8706512,104.2588196,103.6634216,103.4738312,103.1680527,102.8079376,102.6399384,102.2170792,102.9985504,102.8234177,102.6952286,103.4390335,104.0677567,103.0317612,102.4281006,101.5736618,101.1968689,101.2882385,101.6001511,101.2882614,101.5007477,101.6429825,101.618042,103.0402679,102.0270309,101.3068695,101.2409134,100.6957703,100.860939,100.8043137,99.99450684,
Ecuador,ECU,"School enrollment, primary (% gross)",SE.PRM.ENRR,122.8990097,121.2059784,130.47789,126.3004608,109.591423,109.5811996,110.2051315,113.1548462,111.3634186,111.0374832,111.4111023,112.1068192,112.599678,111.7221222,110.6475296,109.874321,109.210762,110.0121078,107.6865463,112.23349,113.0802536,114.1176682,112.2776184,111.3694992,112.8784866,107.6838379,104.9349594,103.5349426,103.267952,101.1975479,99.02365875,98.08316803
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% gross)",SE.PRM.ENRR,91.01532745,93.46298981,85.28523254,86.0958786,95.50858307,88.31234741,97.14009857,96.42913055,,94.42240906,93.82131958,93.96898651,94.78852844,95.33437347,95.71114349,95.70667267,97.26132202,98.3864975,,101.3825684,102.2853394,99.18448639,104.7797394,105.094429,103.8715363,,105.3935776,106.1334686,106.2849274,106.4095612,,
Euro area,EMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.7082901,102.9896011,101.9551163,102.0839691,102.3724289,102.5742493,103.2725525,103.0587082,104.4376602,104.079628,104.056221,103.6373062,102.9014511,102.6419373,102.54319,103.5285416,103.9453125,104.2213593,104.1520309,103.7212524,103.3612595,103.1681976,102.7772903,103.1200485,102.3769913,102.3950806,102.1231308,102.6466904,102.5156631,102.4077835,102.2789688,
Eritrea,ERI,"School enrollment, primary (% gross)",SE.PRM.ENRR,32.15279007,29.60635948,46.68109131,55.2025795,59.99079132,63.07300949,66.25253296,65.67089081,,71.01039124,80.25583649,81.24861145,91.5184021,101.5806808,108.5685883,112.4672318,111.9507217,103.105072,97.44982147,91.38321686,83.67566681,86.23454285,87.27342987,92.24736786,79.85054779,76.16100311,71.63485718,68.47451782,68.43383026,68.61849213,,
